Date,Open,High,Low,Close,Adj Close,Volume,SMA 5.0,SMA 10.0,SMA 20.0,SMA 30.0,SMA 50.0,SMA 100.0,SMA 200.0,EMA 5.0,EMA 12.0,EMA 26.0,EMA 30.0,EMA 50.0,EMA 100.0,EMA 200.0,RSI 7.0,RSI 14.0,RSI 28.0,MACD 265,MACD Signal 5265,MACD Signal 9265,MACD 2612,MACD Signal 52612,MACD Signal 92612,MACD 355,MACD Signal 5355,MACD Signal 9355,MACD 3512,MACD Signal 53512,MACD Signal 93512,SO 7,%D 3-7,SO 14,%D 3-14,SO 28,%D 3-28
2020-10-08,210.509994506836,211.19000244140625,208.32000732421875,210.5800018310547,209.54751586914065,19925800,208.58,209.02,206.53,210.71,211.01,204.01,185.6,209.26,208.49,208.85,208.93,208.18,201.87,187.68,55.13,51.81,51.46,0.41,-0.18,-0.78,-0.36,-0.71,-0.96,0.34,-0.28,-0.85,-0.43,-0.82,-1.03,62.81,43.11,80.64,70.55,39.14,34.21
2020-10-09,211.22999572753903,215.8600006103516,211.22999572753903,215.8099975585937,214.7518615722656,26458000,210.5,209.82,207.11,210.35,211.25,204.33,185.89,211.44,209.62,209.36,209.37,208.48,202.14,187.96,64.23,56.62,53.93,2.08,0.57,-0.21,0.26,-0.39,-0.72,2.14,0.53,-0.25,0.32,-0.44,-0.76,99.55,72.33,99.7,85.63,53.43,43.22
2020-10-12,218.7899932861328,223.8600006103516,216.8099975585937,221.3999938964844,220.314453125,40461400,212.71,211.01,207.91,210.1,211.58,204.69,186.2,214.76,211.43,210.25,210.15,208.99,202.52,188.29,71.45,61.09,56.39,4.51,1.89,0.73,1.18,0.13,-0.34,4.79,1.95,0.76,1.46,0.19,-0.32,87.08,83.15,90.02,90.12,68.7,53.76
2020-10-13,222.72000122070312,225.2100067138672,220.42999267578125,222.8600006103516,221.7672882080078,28950800,216.1,212.57,208.62,210.01,211.7,205.08,186.52,217.46,213.19,211.19,210.97,209.53,202.93,188.64,73.11,62.19,57.01,6.27,3.35,1.84,2.0,0.76,0.13,6.77,3.55,1.96,2.5,0.96,0.25,88.47,91.7,90.97,93.56,80.49,67.54
2020-10-14,223.0,224.22000122070312,219.1300048828125,220.8600006103516,219.777099609375,23451700,218.3,213.63,209.41,209.8,211.86,205.46,186.84,218.59,214.37,211.9,211.6,209.97,203.28,188.96,66.91,59.71,55.88,6.69,4.46,2.81,2.47,1.33,0.6,7.34,4.82,3.04,3.12,1.68,0.82,78.67,84.74,80.81,87.27,84.98,78.06
2020-10-15,217.1000061035156,220.3600006103516,216.009994506836,219.6600036621093,218.5829925537109,22733100,220.12,214.35,210.25,209.4,211.99,205.84,187.15,218.95,215.18,212.48,212.12,210.35,203.61,189.26,63.16,58.21,55.2,6.47,5.13,3.54,2.7,1.78,1.02,7.23,5.62,3.87,3.46,2.27,1.35,69.98,79.04,72.78,81.52,80.84,82.1
2020-10-16,220.1499938964844,222.2899932861328,219.32000732421875,219.6600036621093,218.5829925537109,26057900,220.89,215.7,211.21,209.48,212.06,206.22,187.45,219.19,215.87,213.01,212.61,210.72,203.92,189.56,63.16,58.21,55.2,6.18,5.48,4.07,2.86,2.14,1.39,7.03,6.09,4.51,3.71,2.75,1.82,67.14,71.93,72.78,75.46,80.84,82.22
2020-10-19,220.4199981689453,222.3000030517578,213.72000122070312,214.22000122070312,213.169662475586,27625800,219.45,216.08,211.79,209.48,212.09,206.55,187.72,217.53,215.62,213.1,212.71,210.86,204.13,189.81,46.94,51.41,52.1,4.43,5.13,4.14,2.52,2.27,1.61,5.25,5.81,4.65,3.34,2.95,2.12,21.39,52.84,46.1,63.89,62.05,74.58
2020-10-20,215.8000030517578,217.3699951171875,213.08999633789065,214.6499938964844,213.5975341796875,22753500,217.81,216.95,212.15,209.88,212.22,206.86,188.0,216.57,215.47,213.21,212.84,211.01,204.34,190.06,48.17,51.89,52.32,3.36,4.54,3.99,2.26,2.27,1.74,4.16,5.26,4.56,3.06,2.99,2.31,12.87,33.8,48.21,55.7,63.54,68.81
2020-10-21,213.1199951171875,216.9199981689453,213.1199951171875,214.8000030517578,213.746826171875,22724900,216.6,217.45,212.87,209.99,212.45,207.18,188.29,215.98,215.37,213.33,212.97,211.15,204.54,190.3,48.65,52.07,52.4,2.65,3.91,3.72,2.04,2.19,1.8,3.44,4.65,4.33,2.83,2.93,2.42,14.11,16.12,48.95,47.75,64.05,63.21
2020-10-22,213.92999267578125,216.0599975585937,211.6999969482422,214.88999938964844,213.8363647460937,22351500,215.64,217.88,213.45,210.31,212.56,207.48,188.56,215.62,215.29,213.45,213.09,211.3,204.75,190.55,48.99,52.18,52.44,2.17,3.33,3.41,1.84,2.07,1.81,2.95,4.09,4.06,2.62,2.83,2.46,25.48,17.49,49.39,48.85,64.36,63.98
2020-10-23,215.02999877929688,216.27999877929688,213.1600036621093,216.22999572753903,215.1697998046875,18879600,214.96,217.92,213.87,210.72,212.71,207.79,188.83,215.82,215.44,213.65,213.29,211.49,204.98,190.8,54.15,53.93,53.19,2.17,2.94,3.16,1.79,1.98,1.81,2.95,3.71,3.83,2.57,2.74,2.48,42.74,27.44,55.96,51.43,68.99,65.8
2020-10-26,213.8500061035156,216.33999633789065,208.1000061035156,210.0800018310547,209.04995727539065,37111600,214.13,216.79,213.9,210.87,212.74,208.06,189.08,213.91,214.61,213.39,213.09,211.44,205.08,190.99,35.11,45.66,49.5,0.52,2.14,2.63,1.22,1.73,1.69,1.2,2.87,3.31,1.9,2.46,2.36,13.94,27.39,18.17,41.17,47.76,60.37
2020-10-27,211.58999633789065,214.6699981689453,210.3300018310547,213.25,212.2044219970703,36700300,213.85,215.83,214.2,211.02,212.8,208.32,189.33,213.69,214.4,213.38,213.1,211.51,205.24,191.22,46.44,49.92,51.31,0.31,1.53,2.17,1.02,1.49,1.55,0.95,2.23,2.84,1.66,2.19,2.22,36.27,30.98,30.1,34.74,58.7,58.48
2020-10-28,207.6699981689453,208.83999633789065,202.1000061035156,202.67999267578125,201.6862335205078,51195600,211.43,214.01,213.82,210.94,212.62,208.46,189.53,210.02,212.6,212.59,212.42,211.16,205.19,191.33,27.66,38.95,45.67,-2.57,0.16,1.22,0.01,1.0,1.25,-2.16,0.77,1.84,0.42,1.6,1.86,3.8,18.0,2.51,16.93,21.85,42.77
2020-10-29,204.07000732421875,207.3600006103516,203.3699951171875,204.72000122070312,203.7162322998047,31432600,209.39,212.52,213.43,211.0,212.52,208.61,189.74,208.25,211.39,212.0,211.93,210.91,205.18,191.46,33.7,41.62,46.84,-3.75,-1.14,0.23,-0.61,0.46,0.87,-3.52,-0.66,0.77,-0.38,0.94,1.41,17.68,19.25,11.34,14.65,21.22,33.92
2020-10-30,203.5,204.2899932861328,199.6199951171875,202.47000122070312,201.477279663086,36953700,206.64,210.8,213.25,211.07,212.28,208.67,189.92,206.33,210.02,211.3,211.32,210.58,205.13,191.57,30.43,39.56,45.71,-4.97,-2.42,-0.81,-1.28,-0.12,0.44,-4.92,-2.08,-0.37,-1.23,0.22,0.88,17.05,12.84,11.14,8.33,12.57,18.55
2020-11-02,204.2899932861328,205.27999877929688,200.1199951171875,202.3300018310547,201.33795166015625,30842200,205.09,209.61,212.84,211.07,212.06,208.83,190.09,204.99,208.83,210.63,210.74,210.26,205.07,191.68,30.22,39.43,45.64,-5.64,-3.49,-1.78,-1.8,-0.68,-0.01,-5.77,-3.31,-1.45,-1.93,-0.5,0.32,16.21,16.98,11.02,11.17,12.03,15.27
2020-11-03,203.88999938964844,208.1199951171875,203.1199951171875,206.42999267578125,205.4178466796875,27512000,203.73,208.79,212.87,211.03,211.92,209.02,190.29,205.47,208.46,210.32,210.46,210.11,205.1,191.83,43.67,45.13,48.08,-4.85,-3.94,-2.39,-1.86,-1.07,-0.38,-5.05,-3.89,-2.17,-2.06,-1.02,-0.15,40.73,24.66,30.03,17.4,26.61,17.07
2020-11-04,214.0200042724609,218.32000732421875,212.4199981689453,216.38999938964844,215.3290100097656,42311800,206.47,208.95,213.2,211.56,211.92,209.29,190.55,209.11,209.68,210.77,210.84,210.35,205.32,192.07,63.57,55.98,53.36,-1.66,-3.18,-2.25,-1.09,-1.08,-0.52,-1.73,-3.17,-2.08,-1.16,-1.07,-0.36,89.68,48.87,73.94,38.33,65.53,34.72
2020-11-05,222.0399932861328,224.1199951171875,221.1499938964844,223.2899932861328,222.1951904296875,36080100,210.18,209.79,213.83,212.23,211.96,209.59,190.83,213.84,211.78,211.7,211.64,210.86,205.68,192.38,71.67,61.63,56.53,2.14,-1.41,-1.37,0.08,-0.69,-0.4,2.31,-1.34,-1.2,0.25,-0.63,-0.23,96.61,75.67,96.61,66.86,92.5,61.55
2020-11-06,222.259994506836,224.3600006103516,218.02999877929688,223.72000122070312,222.62307739257807,25231900,214.43,210.54,214.23,212.76,211.9,209.88,191.12,217.13,213.61,212.59,212.42,211.36,206.03,192.69,72.12,61.96,56.72,4.54,0.57,-0.19,1.02,-0.12,-0.12,4.92,0.74,0.02,1.4,0.05,0.09,97.41,94.57,97.41,89.32,94.18,84.07
2020-11-09,224.44000244140625,228.1199951171875,217.8800048828125,218.38999938964844,217.3192138671875,44395000,217.64,211.37,214.08,213.06,211.69,210.1,191.4,217.55,214.35,213.02,212.81,211.64,206.28,192.95,58.64,55.62,53.7,4.53,1.89,0.76,1.33,0.36,0.17,4.99,2.16,1.01,1.79,0.63,0.43,65.86,86.63,65.86,86.63,65.86,84.18
2020-11-10,214.5,216.5,209.72000122070312,211.009994506836,209.9753875732422,44045100,218.56,211.14,213.49,213.18,211.4,210.26,191.63,215.37,213.83,212.87,212.69,211.62,206.37,193.13,45.04,48.25,49.88,2.5,2.1,1.11,0.96,0.56,0.33,2.9,2.41,1.39,1.36,0.87,0.62,38.89,67.39,39.96,67.74,39.96,66.67
2020-11-11,212.38999938964844,218.0399932861328,212.1999969482422,216.5500030517578,215.4882354736328,29440800,218.59,212.53,213.27,213.39,211.19,210.42,191.87,215.76,214.25,213.14,212.94,211.81,206.57,193.36,54.32,53.25,52.51,2.62,2.27,1.41,1.11,0.74,0.49,3.06,2.62,1.73,1.55,1.1,0.8,53.72,52.82,59.4,55.07,59.4,55.07
2020-11-12,217.2100067138672,219.1100006103516,214.4600067138672,215.44000244140625,214.38368225097656,21593900,217.02,213.6,213.06,213.49,210.86,210.56,192.09,215.66,214.44,213.31,213.1,211.95,206.75,193.58,52.26,52.16,51.94,2.35,2.3,1.6,1.13,0.87,0.62,2.81,2.69,1.94,1.59,1.26,0.96,31.09,41.23,55.51,51.62,55.51,51.62
2020-11-13,216.3600006103516,217.4199981689453,214.1600036621093,216.509994506836,215.44842529296875,18621100,215.58,215.01,212.9,213.83,210.85,210.74,192.32,215.94,214.75,213.55,213.32,212.13,206.94,193.81,54.21,53.16,52.46,2.39,2.33,1.76,1.2,0.98,0.73,2.89,2.75,2.13,1.7,1.41,1.11,36.9,40.57,59.26,58.06,59.26,58.06
2020-11-16,214.8699951171875,217.7400054931641,214.5200042724609,217.22999572753903,216.16490173339844,24953300,215.35,216.5,213.05,214.06,210.91,210.91,192.53,216.37,215.14,213.82,213.57,212.33,207.15,194.04,55.64,53.85,52.81,2.55,2.4,1.91,1.32,1.09,0.85,3.09,2.87,2.32,1.86,1.56,1.26,40.82,36.27,61.79,58.85,61.79,58.85
2020-11-17,216.1000061035156,217.67999267578125,214.0800018310547,214.4600067138672,213.4084930419922,24154100,216.04,217.3,213.04,214.35,211.14,211.09,192.7,215.73,215.03,213.87,213.63,212.41,207.29,194.25,48.81,50.73,51.3,1.86,2.22,1.9,1.16,1.12,0.91,2.38,2.7,2.33,1.68,1.6,1.34,25.76,34.49,52.07,57.71,52.07,57.71
2020-11-18,213.6499938964844,215.1699981689453,210.92999267578125,211.0800018310547,210.594970703125,28372800,214.94,216.77,212.86,214.39,211.14,211.22,192.86,214.18,214.42,213.66,213.47,212.36,207.37,194.41,41.56,47.15,49.5,0.52,1.65,1.63,0.76,1.0,0.88,0.96,2.12,2.06,1.2,1.47,1.31,14.48,27.02,40.21,51.36,40.21,51.36
2020-11-19,211.3800048828125,213.02999877929688,209.92999267578125,212.4199981689453,211.931884765625,24792700,214.34,215.68,212.73,214.45,211.28,211.31,193.0,213.59,214.12,213.57,213.4,212.36,207.47,194.59,45.32,48.69,50.22,0.02,1.11,1.31,0.55,0.85,0.82,0.41,1.55,1.73,0.94,1.29,1.24,27.12,22.45,43.93,45.4,44.91,45.73
2020-11-20,212.1999969482422,213.2899932861328,210.0,210.38999938964844,209.90655517578125,22843100,213.12,214.35,212.44,214.27,211.41,211.37,193.14,212.53,213.54,213.34,213.21,212.29,207.52,194.75,40.69,46.47,49.13,-0.81,0.47,0.88,0.2,0.63,0.69,-0.49,0.87,1.29,0.52,1.03,1.1,5.01,15.54,29.08,37.74,37.79,40.97
2020-11-23,210.9499969482422,212.2899932861328,208.1600036621093,210.1100006103516,209.627197265625,25683500,211.69,213.52,212.44,213.89,211.5,211.41,193.24,211.72,213.01,213.1,213.01,212.2,207.58,194.9,40.03,46.16,48.97,-1.38,-0.15,0.43,-0.09,0.39,0.54,-1.14,0.2,0.8,0.15,0.74,0.91,20.35,17.49,9.77,27.59,36.81,39.84
2020-11-24,209.58999633789065,214.25,208.8600006103516,213.8600006103516,213.3685760498047,33979700,211.57,213.81,212.47,213.59,211.6,211.44,193.39,212.43,213.14,213.15,213.06,212.27,207.7,195.09,52.12,50.93,51.08,-0.72,-0.34,0.2,-0.01,0.26,0.43,-0.49,-0.03,0.54,0.22,0.57,0.77,59.5,28.29,28.56,22.47,49.96,41.52
2020-11-25,215.1100006103516,215.2899932861328,212.4600067138672,213.8699951171875,213.3785552978516,21012900,212.13,213.54,213.03,213.36,211.78,211.49,193.54,212.91,213.26,213.21,213.11,212.33,207.82,195.28,52.15,50.94,51.09,-0.3,-0.33,0.1,0.05,0.19,0.35,-0.06,-0.04,0.42,0.29,0.47,0.67,59.98,46.61,28.61,22.31,50.0,45.59
2020-11-27,214.8500061035156,216.2700042724609,214.0399932861328,215.22999572753903,214.7354278564453,14512200,212.69,213.52,213.56,213.21,212.03,211.52,193.69,213.69,213.56,213.36,213.25,212.44,207.97,195.48,56.48,52.7,51.86,0.33,-0.11,0.15,0.2,0.19,0.32,0.59,0.17,0.46,0.46,0.47,0.63,87.18,68.89,35.42,30.86,54.77,51.58
2020-11-30,214.1000061035156,214.759994506836,210.83999633789065,214.07000732421875,213.57809448242188,33064800,213.43,213.27,214.14,213.03,212.3,211.51,193.84,213.81,213.64,213.41,213.3,212.51,208.09,195.66,51.82,51.02,51.15,0.4,0.06,0.2,0.23,0.2,0.3,0.66,0.33,0.5,0.49,0.48,0.6,72.87,73.34,53.97,39.33,50.7,51.82
2020-12-01,214.509994506836,217.32000732421875,213.3500061035156,216.2100067138672,215.7131805419922,30931300,214.65,213.17,214.83,213.09,212.57,211.54,193.98,214.61,214.03,213.62,213.49,212.65,208.25,195.87,59.09,53.94,52.41,0.99,0.37,0.36,0.41,0.27,0.32,1.29,0.65,0.66,0.71,0.55,0.62,87.88,82.64,73.52,54.3,58.21,54.56
2020-12-02,214.8800048828125,215.47000122070312,212.8000030517578,215.3699951171875,214.87510681152344,23724500,214.95,213.26,215.28,213.12,212.73,211.62,194.12,214.86,214.24,213.75,213.61,212.76,208.39,196.06,55.27,52.61,51.86,1.11,0.62,0.51,0.49,0.35,0.36,1.43,0.91,0.81,0.81,0.64,0.66,78.71,79.82,65.84,64.44,55.26,54.72
2020-12-03,214.6100006103516,216.3800048828125,213.6499938964844,214.2400054931641,213.74771118164065,25120900,215.02,213.58,215.17,213.1,213.0,211.68,194.27,214.66,214.24,213.78,213.65,212.82,208.51,196.24,50.18,50.8,51.12,0.88,0.71,0.58,0.46,0.38,0.38,1.18,1.0,0.88,0.76,0.68,0.68,63.59,76.73,63.47,67.61,51.3,54.92
2020-12-04,214.22000122070312,215.3800048828125,213.17999267578125,214.3600006103516,213.867431640625,24666000,214.85,213.77,214.73,213.08,213.23,211.74,194.45,214.56,214.26,213.83,213.7,212.88,208.62,196.42,50.74,51.0,51.2,0.73,0.71,0.61,0.43,0.4,0.39,1.03,1.01,0.91,0.73,0.7,0.69,54.32,65.54,64.72,64.68,51.72,52.76
2020-12-07,214.3699951171875,215.5399932861328,212.9900054931641,214.2899932861328,213.79757690429688,24620000,214.89,214.16,214.25,213.01,213.36,211.85,194.67,214.47,214.26,213.86,213.74,212.93,208.74,196.6,50.35,50.87,51.15,0.61,0.68,0.61,0.4,0.4,0.39,0.9,0.97,0.91,0.69,0.69,0.69,53.24,57.05,64.39,64.19,51.47,51.5
2020-12-08,213.97000122070312,216.9499969482422,212.88999938964844,216.009994506836,215.5136260986328,23284100,214.85,214.75,214.14,213.21,213.49,211.98,194.91,214.98,214.53,214.02,213.88,213.05,208.88,196.79,59.25,53.87,52.3,0.96,0.77,0.68,0.51,0.44,0.41,1.27,1.07,0.98,0.82,0.74,0.72,79.78,62.45,85.7,71.6,57.51,53.57
2020-12-09,215.1600036621093,215.22999572753903,211.2100067138672,211.8000030517578,211.3133087158203,32440600,214.14,214.54,214.18,213.16,213.58,211.98,195.12,213.92,214.11,213.85,213.75,213.0,208.94,196.94,39.19,46.4,49.35,0.07,0.54,0.56,0.26,0.38,0.38,0.32,0.82,0.85,0.51,0.66,0.68,9.66,47.56,39.74,63.28,42.74,50.57
2020-12-10,211.7700042724609,213.0800018310547,210.3600006103516,210.5200042724609,210.0362548828125,26733300,213.4,214.21,213.87,213.43,213.58,212.0,195.38,212.79,213.56,213.61,213.54,212.91,208.97,197.08,34.99,44.39,48.48,-0.82,0.09,0.28,-0.05,0.24,0.3,-0.64,0.33,0.55,0.13,0.48,0.57,2.43,30.62,25.76,50.4,37.14,45.8
2020-12-11,210.0500030517578,213.32000732421875,209.1100006103516,213.259994506836,212.7699432373047,30979400,213.18,214.01,213.76,213.71,213.6,212.01,195.63,212.95,213.51,213.58,213.52,212.92,209.05,197.24,48.72,49.45,50.41,-0.63,-0.15,0.1,-0.07,0.13,0.22,-0.47,0.07,0.35,0.09,0.35,0.47,52.93,21.67,55.68,40.39,40.56,40.15
2020-12-14,213.1000061035156,216.2100067138672,212.8800048828125,214.1999969482422,213.70779418945312,28798400,213.16,214.03,213.65,214.1,213.76,212.13,195.84,213.36,213.62,213.63,213.57,212.97,209.16,197.41,52.72,51.09,51.06,-0.27,-0.19,0.03,-0.01,0.09,0.18,-0.1,0.01,0.26,0.16,0.29,0.41,64.92,40.09,63.12,48.19,30.26,35.99
2020-12-15,215.1699981689453,215.4199981689453,212.2400054931641,214.1300048828125,213.6379547119141,27018100,212.78,213.82,213.49,214.49,213.83,212.26,196.09,213.62,213.7,213.66,213.6,213.02,209.25,197.57,52.36,50.96,51.01,-0.04,-0.14,0.01,0.04,0.07,0.15,0.12,0.05,0.23,0.2,0.26,0.37,64.03,60.63,61.14,59.98,29.91,33.58
2020-12-16,214.75,220.1100006103516,214.72000122070312,219.27999877929688,218.776123046875,35023300,214.28,214.21,213.73,214.92,214.1,212.41,196.33,215.51,214.56,214.08,213.97,213.26,209.45,197.79,69.8,59.33,54.53,1.43,0.38,0.3,0.48,0.21,0.22,1.69,0.59,0.52,0.74,0.42,0.44,92.45,73.8,92.45,72.24,55.71,38.63
2020-12-17,219.8699951171875,220.88999938964844,217.9199981689453,219.4199981689453,218.91580200195312,32515800,216.06,214.73,214.15,215.02,214.29,212.59,196.6,216.81,215.3,214.48,214.32,213.5,209.65,198.0,70.15,59.54,54.62,2.33,1.03,0.7,0.82,0.41,0.34,2.68,1.29,0.95,1.17,0.67,0.59,87.52,81.33,87.52,80.37,56.41,47.34
2020-12-18,218.58999633789065,219.69000244140625,216.0200042724609,218.58999633789065,218.08770751953125,63354900,217.12,215.15,214.46,214.87,214.45,212.73,196.88,217.4,215.81,214.78,214.6,213.7,209.83,198.21,64.99,57.7,53.95,2.62,1.56,1.09,1.03,0.62,0.48,3.02,1.87,1.37,1.43,0.92,0.76,80.48,86.82,80.48,86.82,81.93,64.68
2020-12-21,217.5500030517578,224.0,217.27999877929688,222.58999633789065,222.07850646972656,37181900,218.8,215.98,215.07,214.83,214.59,212.92,197.24,219.13,216.85,215.36,215.11,214.05,210.08,198.45,75.23,63.53,56.61,3.77,2.3,1.62,1.49,0.91,0.68,4.29,2.67,1.95,2.01,1.29,1.01,90.53,86.18,90.53,86.18,91.1,76.48
2020-12-22,222.69000244140625,225.6300048828125,221.8500061035156,223.94000244140625,223.4254150390625,22612200,220.76,216.77,215.76,215.01,214.64,213.11,197.56,220.74,217.94,216.0,215.68,214.44,210.35,198.71,77.79,65.27,57.47,4.74,3.11,2.25,1.94,1.25,0.93,5.4,3.58,2.64,2.6,1.72,1.33,87.38,86.13,89.77,86.93,90.33,87.79
2020-12-23,223.1100006103516,223.5599975585937,220.8000030517578,221.0200042724609,220.5121307373047,18699600,221.11,217.7,216.12,215.35,214.6,213.15,197.9,220.83,218.42,216.37,216.03,214.7,210.57,198.93,61.71,58.75,55.02,4.46,3.56,2.69,2.05,1.52,1.15,5.17,4.11,3.15,2.76,2.07,1.61,65.57,81.16,72.09,84.13,73.61,85.01
2020-12-24,221.4199981689453,223.6100006103516,221.1999969482422,222.75,222.23814392089844,10550600,221.78,218.92,216.56,215.56,214.64,213.25,198.31,221.47,219.08,216.84,216.46,215.01,210.81,199.16,66.49,61.22,56.17,4.63,3.92,3.08,2.24,1.76,1.37,5.42,4.55,3.6,3.03,2.39,1.9,73.6,75.52,82.57,81.48,83.51,82.48
2020-12-28,224.4499969482422,226.02999877929688,223.0200042724609,224.9600067138672,224.4430694580078,17933500,223.05,220.09,217.05,215.87,214.75,213.37,198.64,222.63,219.99,217.44,217.01,215.4,211.09,199.42,71.76,64.17,57.6,5.19,4.34,3.5,2.55,2.02,1.61,6.08,5.06,4.1,3.44,2.74,2.2,89.31,76.16,93.68,82.78,94.01,83.71
2020-12-29,226.3099975585937,227.17999267578125,223.5800018310547,224.1499938964844,223.63491821289065,17403200,223.36,221.08,217.55,216.13,214.84,213.45,199.09,223.14,220.63,217.94,217.47,215.75,211.35,199.67,67.24,62.3,56.89,5.2,4.63,3.84,2.69,2.25,1.82,6.17,5.43,4.51,3.66,3.05,2.5,72.85,78.59,83.23,86.49,84.07,87.2
2020-12-30,225.22999572753903,225.6300048828125,221.47000122070312,221.67999267578125,221.17059326171875,20272300,222.91,221.84,217.83,216.28,214.99,213.54,199.46,222.65,220.79,218.22,217.74,215.98,211.55,199.89,54.94,56.85,54.77,4.43,4.56,3.96,2.57,2.35,1.97,5.42,5.43,4.69,3.56,3.22,2.71,44.44,68.87,69.56,82.16,71.08,83.05
2020-12-31,221.6999969482422,223.0,219.67999267578125,222.4199981689453,221.90890502929688,20942100,223.19,222.15,218.18,216.54,215.14,213.68,199.87,222.58,221.04,218.53,218.04,216.23,211.77,200.11,57.65,58.03,55.29,4.05,4.39,3.98,2.51,2.41,2.08,5.06,5.3,4.77,3.52,3.32,2.87,36.53,51.27,73.66,75.48,74.97,76.71
2021-01-04,222.52999877929688,223.0,214.8099975585937,217.69000244140625,217.1897735595703,37130100,222.18,221.98,218.35,216.76,215.2,213.82,200.25,220.95,220.53,218.47,218.02,216.29,211.88,200.29,39.81,48.81,51.38,2.48,3.75,3.68,2.06,2.29,2.08,3.42,4.68,4.5,3.0,3.21,2.9,23.28,34.75,36.48,59.9,50.11,65.39
2021-01-05,217.259994506836,218.5200042724609,215.6999969482422,217.8999938964844,217.3992919921875,23823000,220.77,221.91,218.53,216.94,215.26,213.91,200.65,219.93,220.12,218.42,218.01,216.35,212.0,200.46,40.76,49.19,51.54,1.51,3.01,3.24,1.7,2.09,2.0,2.38,3.91,4.07,2.57,3.0,2.83,24.98,28.26,37.88,49.34,49.34,58.14
2021-01-06,212.1699981689453,216.4900054931641,211.94000244140625,212.25,211.76226806640625,35930700,218.39,220.88,218.43,217.01,215.18,213.95,201.03,217.37,218.91,217.97,217.64,216.19,212.01,200.58,27.26,40.37,47.27,-0.6,1.8,2.47,0.94,1.71,1.79,0.12,2.65,3.28,1.66,2.55,2.6,2.03,16.76,2.03,25.46,17.38,38.94
2021-01-07,214.0399932861328,219.33999633789065,213.7100067138672,218.2899932861328,217.78839111328125,27694500,217.71,220.31,218.54,217.28,215.34,214.04,201.38,217.68,218.81,217.99,217.68,216.27,212.13,200.75,48.52,50.58,51.71,-0.31,1.1,1.92,0.82,1.41,1.6,0.37,1.89,2.7,1.5,2.2,2.38,41.67,22.89,41.67,27.19,50.8,39.17
2021-01-08,218.67999267578125,220.5800018310547,217.02999877929688,219.6199951171875,219.11534118652344,22956200,217.15,220.17,218.93,217.47,215.47,214.13,201.75,218.32,218.94,218.11,217.81,216.4,212.28,200.94,52.12,52.5,52.62,0.21,0.8,1.58,0.83,1.22,1.44,0.88,1.55,2.34,1.5,1.97,2.2,56.1,33.27,50.39,31.36,58.16,42.11
2021-01-11,218.47000122070312,218.9100036621093,216.72999572753903,217.4900054931641,216.990234375,23047000,217.11,219.64,219.28,217.59,215.77,214.19,202.05,218.05,218.72,218.06,217.79,216.45,212.38,201.11,46.1,49.19,51.02,-0.01,0.53,1.26,0.66,1.03,1.29,0.61,1.24,1.99,1.28,1.74,2.02,50.18,49.32,36.42,42.83,46.38,51.78
2021-01-12,216.5,217.1000061035156,213.32000732421875,214.92999267578125,214.4361114501953,23249300,216.52,218.64,219.37,217.58,215.97,214.25,202.38,217.01,218.13,217.83,217.6,216.39,212.43,201.24,39.68,45.48,49.16,-0.82,0.08,0.84,0.3,0.79,1.09,-0.29,0.73,1.53,0.83,1.44,1.78,27.03,44.44,19.62,35.48,32.21,45.58
2021-01-13,214.0200042724609,216.759994506836,213.92999267578125,216.33999633789065,215.84288024902344,20087100,217.33,217.86,219.47,217.66,216.25,214.26,202.66,216.79,217.86,217.72,217.52,216.39,212.51,201.39,44.63,47.82,50.2,-0.93,-0.26,0.49,0.14,0.57,0.9,-0.46,0.33,1.14,0.61,1.16,1.55,50.93,42.71,28.87,28.3,40.01,39.53
2021-01-14,215.9100036621093,217.4600067138672,212.7400054931641,213.0200042724609,212.530517578125,29480800,216.28,217.0,219.42,217.55,216.46,214.26,202.94,215.53,217.11,217.37,217.23,216.25,212.52,201.51,36.41,43.13,47.81,-1.84,-0.78,0.02,-0.26,0.29,0.67,-1.48,-0.27,0.61,0.1,0.81,1.26,12.5,30.15,7.09,18.53,21.64,31.29
2021-01-15,213.5200042724609,214.509994506836,212.02999877929688,212.6499938964844,212.16134643554688,31746500,214.89,216.02,219.08,217.46,216.59,214.25,203.24,214.57,216.43,217.02,216.93,216.11,212.52,201.62,35.56,42.63,47.55,-2.45,-1.34,-0.47,-0.59,-0.0,0.42,-2.2,-0.91,0.05,-0.34,0.42,0.94,7.25,23.56,4.66,13.54,19.59,27.08
2021-01-19,213.75,216.97999572753903,212.6300048828125,216.44000244140625,215.9426422119141,30480900,214.68,215.89,218.94,217.53,216.59,214.25,203.55,215.19,216.43,216.98,216.9,216.13,212.6,201.77,49.64,49.15,50.43,-1.79,-1.49,-0.74,-0.55,-0.18,0.22,-1.56,-1.13,-0.27,-0.32,0.18,0.69,51.58,23.78,29.53,13.76,40.56,27.26
2021-01-20,217.6999969482422,225.7899932861328,217.2899932861328,224.33999633789065,223.82449340820312,37777300,216.56,216.54,219.22,217.87,216.61,214.28,203.9,218.24,217.65,217.53,217.38,216.45,212.83,201.99,67.11,59.48,55.68,0.71,-0.76,-0.45,0.12,-0.08,0.2,1.06,-0.4,-0.01,0.47,0.27,0.64,89.46,49.43,89.53,41.24,84.28,48.14
